SalePageId,SalePageTitle,SaleProductDescShortContent,GMV,TotalQty
8499606,heme 特調眼彩盤 12.6g,粉體細緻柔滑好暈染,4242.0,14
7125500,美吾髮植優護髮染髮霜40+40ml-黑麥棕7,"花植菁萃溫和配方,減少頭髮傷害",4239.0,11
7083935,Hair Recipe 髮的食譜 奇異果清爽營養護髮精華素530g,"無花果添加配方滋養精華,保護髮絲,",4238.0,12
7338971,棉花共和國 CR LIFE超柔棉彈力平口褲2入,乾爽柔滑，絕佳觸感,4233.0,17
7049911,霓淨思韓妞水光妝前保濕面膜4片,角鯊烷修護肌膚，維持油水平衡狀態,4233.0,17
7047897,1028超極控暈暹羅貓眼線液,全面控暈 超越極線 0.01mm 極細筆尖 顯色流暢,4233.0,17
7117688,碧菲絲特抗痘碳酸泡洗顏180g(包裝隨機出貨),3秒立見的濃密碳酸泡沫,4225.0,25
7811621,Curel潤浸保濕低敏沐浴慕絲480ml,專為乾燥敏感型肌膚設計,4224.0,11
7410312,Lilybyred 玻璃鏡光亮澤唇釉 (多款任選),#玻璃般清晰透亮的光澤,4221.0,14
7556211,【廠商直送】The Ordinary超純補水玻尿酸B5 30ml(公司貨),無香精添加,4221.0,9
7960662,艾杜紗 一抹無油妝前乳(控油款)SPF35 PA++ 30mL,抑制油光、修飾毛孔，維持肌膚清爽透亮不脫妝，防止皮脂造成的油光及脫妝狀況！,4216.0,8
8278695,Za純淨深層卸粧油200ml,手濕也可輕鬆卸妝，深層清潔毛孔,4215.0,15
7990355,1028 ARTISAN輕柔蜜粉刷 F11,輕柔大型弧形刷頭，鬆軟不扎臉，能均勻鋪粉定妝，妝感自然輕透。,4213.0,11
7231391,SOFINA透美顏飽水控油雙效水凝乳液-美白,<無油高保濕成分>月下香培養菁華α、尤加利菁華,4212.0,9
7063502,Perfect洗顏專科超微米潔顏慕絲150ml,乾燥肌、普通肌適用。,4205.0,29
8132627,【廠商直送】Leocrema極潤護手霜100ml*2件,配方中含有 30%甘油和 5%尿素成份，可有效恢復雙手的柔軟度與絲滑觸感。甘油，,4205.0,9
7105483,美源花果香快速染髮霜-4NA自然亮棕色,採用Crystal Cream技術染髮過程清新不刺鼻,4203.0,24
7053322,LOTTE樂天巧克力派12入,香濃巧克力、精緻蛋糕與棉花糖夾心的美味組合，無添加任何人工味精及防腐劑，吃得安心。,4200.0,40
7097640,康乃馨醫療口罩兒童一般耳帶50片裝(新舊包裝隨機出貨),防塵、過濾細菌使用。,4200.0,28
7434371,BB 2%傳明酸+阿魏酸淨白精華 30ml,"黃金比例高濃度,一滴滲入2%淨白精華",4200.0,12
7572930,【廠商直送】十翼饌海陸慶豐年禮盒560g,山海珍味迎新年，傳統的年貨組合，來自台灣與海外的美麗味道。開禮即是驚喜，,4200.0,2
7832606,依必朗除菌噴霧酒精420ml,4710735504204,4199.0,65
7278955,INTEGRATE 極致立體四色眉粉盒 2.5g,瞬間小臉！改造的秘訣就在 眉毛♥,4199.0,17
8004240,MKUP 1mm超欠扁眉筆,商品特色,4199.0,13
8582125,Relove10週年限定-私密ku溜美肌禮盒,歡慶Relove創立10週年,4197.0,3
7123171,TESCOM 防靜電吹風機,速乾! 超級大風量2.0Ｍ³/分,4196.0,4
8241829,【廠商直送】RASTO-桌上型速熱居家暖風機AH2,傾倒斷電裝置、過熱自動斷電，安全無疑,4194.0,6
8094279,【廠商直送】Style格調-雙凹槽隙縫收納櫃 - 多色任選,多層分類,4194.0,6
8175920,【廠商直送】AAA-6分波浪四層架-象牙白-60x30x120cm,每層平均載重約50KG,4194.0,6
7556426,霓淨思玻尿酸保濕保濕面膜12入組,阿爾卑斯山冰河雪水，提升澎潤度,4194.0,6
7719950,美吾髮植優護髮補色刷-自然黑棕18g,簡單一刷．白髮隱藏,4194.0,6
7212462,DR.WU玻尿酸保濕潔顏慕斯160ml,用完保濕不乾繃,4193.0,7
8505106,舒特膚舒新潔面泡泡200ml,適用於中性、乾燥之敏弱性肌膚,4193.0,7
7687688,Sukin超級綠臉部淨化滋養泥膜100ml,超級綠泥膜以黏土為基底，能吸附毛孔中的髒污與老廢角質,4193.0,7
7224594,AHC超能玻尿酸保濕肌亮精華30ml,"含超能玻尿酸,強效保濕,完美比例4:2:4",4193.0,7
7308781,嗜香氛拓荒者B5Q10養髮洗髮300ml,揮別稀疏髮,4193.0,7
7698013,CINQUAIN思珂 超淨化胺基酸洗卸蜜,保養成分添加，洗卸肌膚更Q彈,4193.0,7
8581715,舒特膚高效防曬凝露SPF50+UVA/UVB 50ml,臉部及身體高效防曬,4193.0,7
7563862,韓國IM UNNY閃耀繆斯九色眼影盤 8.1g (款式任選),絕美配色 立體出彩,4193.0,7
7121986,【E•Heart】塑腰平腹壓力褲-尺寸任選,"超顯瘦又塑身,輕薄更好穿!",4193.0,7
7258023,瑪榭新雪麗防水觸控手套-多款任選(顏色隨機出貨),舒適、耐用、方便穿戴,4188.0,12
8118128,森田藥粧保濕絲瓜霜90ml,自然植萃鎖水力,4188.0,12
7054604,元氣堂苦瓜胜肽複方強化EX膠囊30粒,草本植萃保健素材，提升飽足，增加代謝,4188.0,12
8386554,待刪除-小林煎餅禮盒-旗山天后宮聯名款,高達40%雞蛋含量(雞蛋/麵粉比例)，散發出淡淡的雞蛋香.,4186.0,14
7292481,卡滋爆米花-歡樂派對箱12g*30入,"生日/聚餐/party時準備歡樂派對箱,有三種口味外每箱還附贈派對小禮,讓與會的人可以盡情的享受盡情的歡樂",4186.0,14
7053364,我的心機超能安瓶面膜4入-多款任選,清凉緊緻縮毛孔，凝凍爆水瞬保濕,4186.0,14
7595430,1028 加倍佳草莓糖飛激長瞬翹防水睫毛膏 黑,飛激長 採用獨特筆直纖形刷頭，可完美貼合亞洲眼型，深入睫毛間隙。搭配超長纖維，刷出根根分明的飛長睫毛。,4186.0,14
7252218,媚比琳 輕羽絨柔霧唇釉(多款任選),媚比琳全新小黑蓋唇釉，輕羽絨般絲滑服貼，不黏膩、不顯唇紋，令人窒息的美唇宛如染印上曼哈頓晚霞，,4186.0,14
7542474,ON THE BODY SPA死海泥沐浴乳-療癒茉莉花500ML,奢華死海泥浴 養成柔嫩絲綢肌,4186.0,7
7086529,海倫仙度絲男士去屑洗髮乳750ml-淨爽控油,"3D頭皮養護洗髮乳,配方專為男士設計",4183.0,17
8265802,蘭諾LENOR衣物抗菌芳香豆補充430ml-清爽海洋香,72小時長效抗菌,4183.0,17
7169978,FaceQueen神奇去角質雙效煥膚足膜60ml,3-7天老舊腳皮自動脫落!,4180.0,19
7044490,巴黎Evoluderm潔膚卸妝水500ml-多款任選,只需一個步驟即可達到清潔、卸妝、保濕,4180.0,19
7291967,曼秀雷敦軟膏75g,以薄荷及樟腦配製而成，具清新薄荷香氣,4180.0,19
7044513,森田藥粧天然蘆薈凝露150ml,快速舒緩調理曬後肌膚、補充水分並修護還原,4179.0,21
8178547,Elastine摩洛哥奇蹟修護護髮油75ml,添加摩洛哥堅果油，好吸收不黏膩，能幫助嚴重受損髮絲，修復受損髮質，深層滋潤髮蕊，賦予秀髮光澤蓬鬆空氣感,4179.0,21
7069327,蘭韻 可撕式化妝棉80片裝,1. 敷臉使用時，沾取適量化妝水，使整片化妝棉滲透變的柔軟滑細。2. 將化妝棉朝一致方向撕開。3. 貼合於臉部T字、雙頰與下巴等肌膚部位。4. 保養後的臉部，柔滑細緻，更顯容光煥發。,4178.0,62
7076982,曼寧有機蜜桃國寶茶20入,口感溫暖甘醇近似紅茶，無咖啡因，,4172.0,28
7165755,KISSME持色自然柔霧眉筆,‧ 1.6mm 細緻筆芯，輕鬆描繪眉型與眉尾,4172.0,14
7835410,美吾髮馬鞭草清新水漾洗髮露700ml,PH5.5平衡頭皮酸鹼值,4170.0,30
7823645,Biore淨嫩沐浴乳1000g-青檸橙香蘇打,潔淨舒爽：日本創新研發「礦物來源溫和潔淨配方」,4170.0,30
7083596,蘇菲導管式衛生棉條10入一般型,花苞導管型好推不沾手,4165.0,35
7053344,美麗日記蜜若藍超能補水面膜5入,嚴選珍稀賦活成份-蜜若藍,4161.0,19
7440286,日本味王暢快人生奇異果精華版30入,4710829653436,4148.0,9
7069352,靠得住導管式衛生棉條8入量多型,8道瞬吸溝槽 不易外漏,4142.0,38
7098434,良澔片烤海苔-蒜香口味36g,厚脆海苔+特殊烘焙蒜醬,4140.0,60
8226327,Hello Kitty舒眠安睡褲2片入-M~L,立體防漏側邊，翻身不怕漏,4140.0,60
7817914,m2美度22LAB超能膠原飲4入,由韓國皮膚科學研究院研發，頂級迷你雙胜6000mg膠原蛋白,4140.0,6
8127332,【廠商直送】【pure.tiful純淨妍】全方位修復保養組,軟化角質 面皰預防,4140.0,3
7088648,花王洗髮精清新順滑型750ML,溫和洗淨，使髮絲柔順不打結,4135.0,33
7307822,克補+鋅加強碇60+30錠超值組,"完整8種B群,B2增量2倍",4134.0,6
7307719,克補+鐵加強碇60+30錠超值組,"完整8種B群,B2增量2倍",4134.0,6
7442157,蘇菲衛生棉條導管式9入*6盒-量多型,第一時間瞬收360度動作變安心,4134.0,6
7044708,凱婷 唯我血色護唇膏 (多款任選),潤色 保濕 防曬 修飾唇紋 一次完成,4131.0,27
7063493,露得清水活保濕晚霜50g,一晚10片面膜*高純度保濕精華深深注入肌底。,4131.0,9
8522515,熊寶貝多效護衣芳香豆350ml-雪松橙花,衣物專屬香水- 【雪松X橙花】 清新明亮綠植香,4119.0,27
8522669,熊寶貝多效護衣芳香豆350ml-法國玫瑰X茉莉,衣物專屬香水- 【法國玫瑰X茉莉】 溫柔質感玫瑰香,4109.0,25
7370520,美源花果香快速染髮霜-5NA自然暖棕色,採用Crystal Cream技術，染髮過程清新不刺鼻,4105.0,24
7044893,小甘菊經典護手霜75ml,充分滲透肌膚滋潤、修護粗糙、乾燥肌膚。,4104.0,27
7093812,麒麟午後紅茶500ml*3入-奶茶,使用具有豐厚而圓潤口感特徵的「坎迪茶葉」,4095.0,39
7278947,INTEGRATE 柔焦輕透美肌粉餅 粉蕊(補充用)n 10g (新舊包裝隨機),SPF 16・PA++,4095.0,13
7198888,威拂伸縮魔撢本體-1把2片,吸附灰塵不掉落,4086.0,24
7446801,麗奇14度牙周對策牙刷-敏感專用一般毛(紅色/藍色隨機出貨),"人體工學14°刷頭設計,符合牙醫師專業口鏡工具角度,清潔口腔無死角。",4085.0,43
8116187,靠得住私密平衡護墊26片2入14.5cm,24小時監測分泌物酸鹼值，維持私密肌健康,4080.0,48
7436100,匠心醫用級3D成人L口罩50入粉,4719872072133,4080.0,17
7480167,匠心韓版魚型醫療級口罩20入莓果派對,4719872075578,4080.0,17
7278950,Za 美白聚光智慧BB霜 20g,添加有效美白成分「傳明酸」,4080.0,16
7098764,Dr.HUANG舒緩眼霜15ML,緊緻撫平阻擋細紋，獨特的核心抗皺配方環五胜肽、角鯊烷、維他命Ｅ，具有優異撫平細紋與緊緻肌膚效果，並能潤澤修護，延緩老化,4080.0,6
7183643,蘇菲極淨肌原生棉超薄潔翼17片2入26cm(新舊包裝隨機出貨),嚴選天然無漂白素材，六大無添加，通過世界權威Dermatest認證，親膚少刺激更安心,4074.0,26
8570945,Perfect專科完美面膜5片-深層美白,添加蠶絲蛋白保濕精華、珍珠精華、雙重玻尿酸保濕，密集美白補水。,4068.0,12
7271361,阿甘薯叔地瓜脆片195g-原味,嚴選台農57號地瓜切片製成,4059.0,53
7468512,日藥本舖醫用三次元口罩20入經典藍,4713072041371,4059.0,41
7055734,碧歐斯BIO全效賦活深層去角質凝膠60g,溫和去除老廢角質 重拾細嫩剔透感,4059.0,11
7064647,萊雅8效勁能保濕乳液 50ml-2022版,台灣男士保養第一選擇，長踞市場銷售No.1位置超過10年,4059.0,11
7055413,Biore抗痘調理洗面乳100g,日本淨膚鎖水技術,4050.0,54
7098785,日本味王暢快人生草玫精華版5g*30,5種專利型成分+多國專利型配方,4050.0,9
7703134,艾肯米萃益菌水嫩透亮凝露40g,益菌生,4050.0,9
8173909,【廠商直送】AAA 輕型五層電鍍波浪架 - 60x45x180cm - 鉻色,嚴選MIT中鋼鐵材，100%台灣製造,4047.0,3
7060380,ARTiS di Voce 指緣油 5ml (01-03任選),添加天然香精,4046.0,17
7759044,1028 輕透潤 UV持妝飾底乳 SPF35★★★,✓ 採用獨特逆時抗暗科技，結合光采校色粒子，校正肌膚蠟黃、暗沉、膚色不均等問題，加乘極淨妝效並全天候持妝。,4046.0,17
7088389,妮維雅美白彈潤乳液400ml,含Q10彈性活力源，促進膠原蛋白生成，回歸Q彈緊緻好肌觸,4045.0,15
7078064,大吉大栗甘栗仁袋裝180g,純素可食用，嚴選特級，香甜飽滿,4043.0,50
7599787,1028 超極控暈 暹羅貓眼線液 特濃咖啡,超極控暈— 獨創升級微膜包覆科技，達到長時間防水、抗汗、防油，不易暈染的持久線條。,4041.0,16
7060471,美吾髮護髮精油100ml-2款任選,1抹高效保濕修護,4035.0,15
7105486,美源花果香快速染髮霜-5D深棕色,採用Crystal Cream技術染髮過程清新不刺鼻,4034.0,23
7690030,棉花共和國 CR LIFE簡約寬鬆舒柔平口褲,寬鬆四角褲，透氣舒適，親膚柔軟,4033.0,37
7088664,Biore淨嫩沐浴乳-澄淨緬梔花香 1000g,,4031.0,29
7083898,嬌生PH5.5沐浴乳1000ml,PH5.5特殊平衡配方，呵護肌膚的微酸皮脂膜。經皮膚科測試100%不含皂。溫和潔淨，保濕不乾澀。,4031.0,29
7142801,3M舒適口罩升級款- L- 多款任選,採用3M™ Thinsulate™ 科技保溫材質，保暖度為羽絨的1.5倍,4031.0,29
7088656,Biore淨嫩沐浴乳-典雅玫瑰香 1000g,精緻典雅的玫瑰香氛，沉醉如花園中盛開的溫婉柔美,4031.0,29
7098820,花王植萃弱酸洗髮精滋養健髮型750ml,日本全方位淨護技術: 調理頭皮髮絲皮脂，長時間維持清爽潔淨！,4023.0,27
8566178,【廠商直送】巧奇霧灰成人口罩30入3盒-多色擇一,符合國家醫療器材品質管理系統準則，認證字號QMS5159 號 符合國家檢驗標準CNS 14774.14775,4023.0,9
7063317,威滅衣櫃除蟲片吊掛式2入-多款任選,可長效除蟲6個月,4021.0,31
7404144,大一紙工ECONECO厚手濕紙巾60枚,4962035613982,4017.0,103
7913926,I'M MEME我愛零暗沉奶霧持久粉底液50ml,極貼膚零粉感奶霧肌：質地水潤、清爽，好推開，遮瑕度可疊加，輕鬆打造零粉感奶霧肌！,4016.0,8
7290644,海倫仙度絲科研去屑洗髮露300g-去油淨透,,4007.0,13
7513142,蘇菲清新涼感護墊22片清涼薄荷17.5cm,長時間舒緩悶熱 Ag+ 抑菌 抑味,4002.0,58
7436271,不二新創醫用平面成人口罩50入黑,4719883345073,4000.0,16
7053487,AHC瞬效保濕B5微導玻尿酸精華30ml,富含高濃度維他命原B5，舒緩乾燥敏弱肌膚，能讓乾燥的肌膚水潤柔滑，並高效修護，增強肌膚抵禦力,4000.0,4
7127333,氧顏森活茶多酚活膚面膜禮盒(20片/盒),玉露綠茶：經由特殊綠色製程技術，通過十道嚴格工序精萃高濃度兒茶素，超強抗老維持青春彈性,3996.0,4
7442168,AHC超能A醛賦活緊緻霜50ml,"蘊含抗老新星成分－超能A醛抗老因子,源自韓國專業研發,抵禦老化痕跡,全面提升膚況,煥活肌膚宛若新生!",3996.0,4
8527799,NES恩藝偲微晶胜肽亮白保濕面膜5入,使用法國Sederma原廠的五胜肽為基底主成分，可飽滿（彈力）肌膚、維持水分,3996.0,4
8087912,DV醇養妍HA玻尿酸36包入,添加 專利膠原蛋白-亮采彈潤,3996.0,4
8028135,德之寶葉黃素日夜軟膠囊60粒,日夜膠囊雙重保養，滋潤明亮超有感,3996.0,3
7140159,呂 滋養韌髮頭皮清爽保濕水150ml,去除頭皮異味，保濕護理頭皮,3995.0,5
7083146,施巴運動沐浴乳1000ml-花香,從頭到腳一瓶洗淨，運動後洗淨和水髒汙,3995.0,5
7669558,INNEX植萃賦活頭皮抗屑淨化液200ml,頭皮健康舒適的第1步,3992.0,8
7246247,肌研極潤金緻保濕精華霜50g(新舊包裝隨機出貨),世界初！乳酸菌發酵玻尿酸,3992.0,8
7404151,ECONECO 繪子貓夢幻馬戲團馬克杯(黃),4573220000052,3992.0,8
7155163,麒麟午後紅茶500ml*3入-無糖紅茶,增添使用被譽為紅茶界香檳的世界三大茗茶「大吉嶺茶葉」。,3990.0,42
7545251,DHC草本柑橘護唇膏1.5g,4511413309735,3990.0,15
7446428,韓國isLeaf女性私密防護慕絲-純淨花香250ml,韓國原裝進口,3990.0,10
7445486,未來美EX8分鐘逆時空膠囊面膜3入-亮白,全新二步驟面膜護理組,3990.0,10
7563841,韓國IM UNNY雲感智能粉底液 35g (新舊包裝隨機出貨),空氣質感 清透瓷肌,3990.0,10
7048684,未來美EX8分鐘PLUS+升級修護面膜4入,1敷快速補水,3990.0,10
7633529,SEXYLOOK高注水面膜5入-保濕,滋潤肌膚,3990.0,10
7105708,樂扣樂扣Tritan珍奶杯680ml-兩色任選,附矽膠提帶，方便攜帶,3990.0,10
8181738,佳賀晴加大假透膚褲襪-2款任選,緊實編織.保暖素材,3984.0,16
7147901,dejavu就是不暈持久極細眼線液,毛筆型眼線液，採用柔韌彈性、滑順好描繪的纖細筆尖，能夠隨心所欲調整線條粗細,3984.0,12
7044488,西班牙西妍院燕麥高效身體乳500ml-多款任選,嚴選燕麥配方,3980.0,20
7734923,Hello kitty活力沐浴露1800ML-甜橙花,肌膚散發自然清新氣息有效消除汗臭異味,3980.0,20
7108674,潘婷乳液修護洗髮乳700ml(新舊包裝轉換中 隨機出貨),"微小綿密泡沫,深入清潔,帶走雜質。",3980.0,20
7706413,【廠商直送】韓國原裝 高鐵男紅蔘黃金飲100入,天蔘 、帝王級養生必備,3980.0,1
7307446,霓淨思胜肽撫紋賦活眼霜10ml,精準撫紋 高效緊緻,3979.0,21
8004243,MKUP 純欲眼影盤（8+1烤奶色）,商品特色,3978.0,6
7400096,棉花共和國 超涼快乾四角褲,絲滑柔順，穿著更舒適,3975.0,25
7144646,米森玫瑰鹽烤有機綜合堅果150g,玫瑰鹽，保留最初的馨香。,3975.0,15
8499602,heme 卸妝水 150ml,針對皮膚的狀況選擇合適的卸妝水,3972.0,17
7685654,airpower超吸水速乾浴巾-多色任選,吸水速乾,3969.0,21
8196276,思波綺瞬亮潤澤護髮霜180g升級版,針對毛躁、乾燥的髮絲加強潤澤鎖水，,3966.0,16
7931611,日藥本舖x達特世醫用口罩成人30入玫瑰歐蕾,,3960.0,40
8237029,日藥本舖元普4D醫療口罩10入黑U虎,,3960.0,40
7044860,Kiss Me護手霜-30g,抗菌新配方！抑制壞菌孳生。,3960.0,36
7904211,招福平安活膚晶100g敏感肌適用（單顆）,琉璃苣、薰衣草、鼠尾草、無患子、銀杏、蕁麻、月桂葉、迷迭香、雪松、洋甘菊萃取、金縷梅萃取,3960.0,33
7245274,碧歐斯三效水養玻尿酸凝露50g,【3效保濕】超滲透玻尿酸,3960.0,18
7353294,義美生醫常順軍益生菌30包-女性保健S,嚴選國際權威Danisco益生菌 針對女性需求挑選菌種,3960.0,6
8302535,【廠商直送】SABA-手持式可直立蒸氣掛燙機,可直立擺放，超輕量設計,3960.0,4
8064197,【廠商直送】（箱購）RICO baby新生兒濕巾禮盒組,綠色－含法國高保濕面霜以提供嬰兒豐富的水分,3960.0,4
7817262,mod’s hair USB插電攜帶型直髮夾,可外接行動電源、車用座充、2A插頭,3960.0,4
8082081,【廠商直送】Queen Chef - 健康嚴選米陶瓷不沾雙鍋3件組(炒鍋+平底鍋+蓋),歐盟認證、美國FDA無毒檢測,3960.0,4
7934673,【廠商直送】JWAY 無線清淨機吸塵器JY-SV02C-初雪白,"●首創清淨機+手持無線吸塵器，清淨,吸塵一機搞定.",3960.0,2
8475576,【廠商直送】MIYA 暖足微電腦控溫泡腳機 MY-FD271,微電腦控溫，控溫精準舒適,3960.0,2
7709249,小兒利撒爾機能活菌12-30入,添加12種菌株益菌配方，多元完整的益生菌，改變消化道菌叢，幫助排便順暢。,3954.0,6
7136253,美琪抗菌洗手乳700ml-淨萃青桔,醫師推薦，實驗證明溫和有效抗菌,3952.0,44
8169190,Lovita愛維他QQ水嫩美妍粉,"小分子魚膠原蛋白胜肽, 快速吸收",3952.0,4
8094283,【廠商直送】Style格調-不鏽鋼翼型折疊曬衣架/棉被架,加厚板折疊臂,3952.0,4
7310327,刷樂兒童含氟牙膏90g-草莓,雙防蛀PLUS+配方-活性氟+木糖醇,3950.0,50
7063503,待刪除-Perfect專科超微米控油潔顏乳100g,宇治抹茶精華平衡油脂，清爽無負擔，添加蠶絲蛋白精華，5倍超濃密泡泡,3950.0,36
7376683,Relove私密衣物手洗精220ml-蒂芬妮,"天然植萃配方,低敏不傷手及私密衣物,輕鬆洗淨無負擔",3949.0,11
7376682,Relove私密衣物手洗精220ml-小蒼蘭,"天然植萃配方,低敏不傷手及私密衣物,輕鬆洗淨無負擔",3949.0,11
7082763,台塑髮根強化洗髮精580g,可調理頭皮油脂，改善油性頭皮問題,3948.0,12
7082762,台塑綠茶薄荷控油洗髮精580g,深入頭皮，帶走油垢,3948.0,12
8119318,DR.WU維他命A保濕修復膠囊面膜4片,一次滿足保濕、修復雙重需求,3948.0,12
8526600,【廠商直送】楠竹木樹枝收納衣帽架-多款任選,高山楠竹建材-防蟲防蛀,3948.0,6
7134326,Moonlight 豐盈生機毛囊養髮精華液70ml,70%活性養髮精華從根源幫助找回豐盈髮,3945.0,5
8061657,naturie薏仁清潤保濕凝露180g-嚕嚕米,富含天然薏仁萃取精華的「高浸透凝露配方」,3944.0,14
7064648,萊雅專業男仕水能量保濕機能水 120ml,富含法國高山泉水精華，獨特清爽水凝質地，能立即滲透皮膚，酷涼醒膚、瞬間保濕補水，肌膚清爽帥勁,3942.0,18
7617968,超吸水軟式地墊40*60cm- 多款任選,吸水強,3940.0,20
7122318,GATSBY強粘造型噴霧180g,1.超快乾，持久定型,3938.0,22
7108626,All Clean柏肯鞋-5色任選,輕便.環保無毒.好看,3937.0,13
7423092,越後NEW黃豆粉芙餅75g,4582109980156,3933.0,57
7298774,蕾妮亞零觸感特薄衛生棉夜用7片35cm,0.1cm超激薄x超能吸,3927.0,77
8494008,凱婷 眉筆Z (0.07g),質地柔軟，簡單打造自然毛流感的超細眉筆,3927.0,21
7049879,DR.WU玻尿酸保濕修復眼霜15ML,保濕力、潤澤力、抗老化,3927.0,7
7049305,PALLADIO經典浪漫定型眉粉,打造精緻眉型,3921.0,23
8007736,VC-矽膠隱形內衣-膚,網拍名模指定購買款,3920.0,8
7114665,蕾朵兒Ladoore 五倍厚隱形內衣,重量級隱形內衣登場,3920.0,8
7268753,Avene 雅漾24H全效活泉保濕精華乳清爽型40ml,"保濕柔嫩、舒緩修護,加強滋養肌膚",3920.0,5
7098769,TUNEMAKERS原液保濕乳霜50g,經典原液保濕成分做成輕盈質地的乳霜，當作保養的最後一個步驟，鎖住精華，水分不易流失。,3920.0,5
7271943,RICO-真瓷保溫杯450ML-多色任選,陶瓷內膽+雙層不銹鋼真空外殼，保溫保冷一次搞定,3915.0,5
7207706,蘇菲彈力貼身Happy Catch14片夜用29cm,五小時吸收長時間安心不漏,3913.0,43
7341929,THE FACE SHOP肌本博士積雪草乳液150ml,"內含積雪草萃取成分的清爽質地,能舒緩肌膚不適的低刺激乳液",3912.0,4
8215534,帕妃雯全效美白水凝霜38g-APH輕量版,將6大保養功效合而為一,3910.0,5
7605884,日本獅王固齒佳酵素亮白牙膏130g-兩款任選,雙重W淨色因子：深入齒面凹凸所累積的泛黃齒垢，大小雙重微粒迅速崩解、清除。,3908.0,35
7091169,I’M MEME我愛長翹抗暈睫毛膏,短塌睫Out!零死角微笑型刷頭，根根貼合!,3900.0,10
8585615,【廠商直送】cK one 中性淡香水100ml,直接噴撒於手挽內側或耳後肌膚，即可享受芳香。,3900.0,5
8169256,Lovita愛維他當歸亞鐵素食膠囊60顆,"溫和甘胺酸亞鐵, 好吸收不刺激",3900.0,5
8585620,【廠商直送】CK be 中性淡香水100ml,直接噴撒於手挽內側或耳後肌膚，即可享受芳香。,3900.0,5
8173905,【廠商直送】AAA 輕型五層電鍍波浪架 - 60x45x150cm - 鉻色,嚴選MIT中鋼鐵材，100%台灣製造,3897.0,3
7699586,Abib口香糖面膜3片-多款任選,使用德國製的超纖細面膜紙,3895.0,19
7108665,沙宣護色亮澤洗髮乳500ml,"源於沙龍靈感,有效修護為造型打底",3893.0,17
7652386,凡士林精華凝乳330ml-淡斑勻亮(兩款包裝隨機出貨),我們相信恆久透亮美肌始於深層修護肌膚，於是推出肌亮水潤精華凝乳，注入比維他命C成分更有效的獨家煥亮科技+，協同肌膚生成穀胱甘肽，並搭配清爽不黏膩的質地，讓肌膚散發透亮光澤,3893.0,17
7088636,Men’s Biore沐浴乳750ml-茶樹清爽抗菌,茶樹清爽去油配方，暢快洗淨過度分泌的皮脂與汗水髒污,3892.0,28
7083931,潘婷Miracles煥活根源護髮精華素500g,"超微滲透因子,滲透髮芯減少斷髮",3888.0,12
7278920,高露潔抗敏感牙膏120g-潔淨亮白,臨床證實可以快速及有效舒緩敏感疼痛,3887.0,23
7228795,我的心機超能安瓶面膜4入限款-晶透亮,清凉緊緻縮毛孔，凝凍爆水瞬保濕。,3887.0,13
7064466,肌研極水胺基酸化粧水400ml,添加小分子保濕精華，能有效改善乾燥粗糙,3887.0,13
7729531,我的心機綠活藻琥珀酸淨化黑面膜6入,"【綠活藻+琥珀酸】溫和煥膚調理,能淨化緊緻毛孔,提升肌膚防禦力",3887.0,13
7105423,黛絲恩 完美修補極潤修護護髮素450ml,深層滋潤直達髮芯，修護毛躁分叉髮絲,3887.0,13
8488385,rom&nd 豐露唇釉 (多色可選),亮澤妝感,3887.0,13
7108522,Gliss頭皮平衡修護護髮噴霧200ml,"德國研發x專業修護, 革新微生態科技",3887.0,13
8051119,KAMOSU溫泉豆乳卸妝洗顏慕絲200mL,4976551015434,3887.0,13
8174097,米乖乖沖繩黑糖40g_日藥本舖11週年聯名版,4710015114789,3886.0,134
8490737,媚點 自然柔和眉彩餅 (3.4g),一整天維持剛畫好的眉色及眉型,3874.0,13
7091816,統一生機亞麻仁海鹽蘇打餅168g-蕎麥原味,簡單烘烤  散發亞麻仁籽淡淡香脆,3871.0,49
7048765,味味A排骨雞麵袋裝5入,過30年長青品牌，歷久彌新，獨特的焦香肉塊，搭配爽口清脆的高麗菜乾，風行數十年的經典好滋味。,3870.0,43
7602003,老中醫豆干250g-多款任選,輕巧包裝,3870.0,43
8143019,【廠商直送】美德醫療4D立體醫用口罩20入2盒-擇一顏色,3層結構，安心又舒適,3870.0,9
7591305,【廠商直送-平行輸入】SK-II全效活膚潔面乳120g,展現淨透、細滑肌膚,3867.0,3
7083926,潘婷3MM水潤護髮精華180ml(新舊包裝隨機出貨),第1分鐘 雙重氨基華 密集滋潤髮根至髮尾,3864.0,16
8234932,絲花潤澤化妝棉40片-+維他命C,精粹成分,3858.0,66
7044714,凱婷 雙用立體眉彩筆W細芯,持久不掉色,3850.0,11
8275598,健康密碼每日亮妍膠原蛋白15包,525Da分子超微細、超好吸收,3850.0,10
7108434,艾瑪絲強健豐盈洗髮精400ml(高階版)(新舊包裝隨機出貨),育髮配方更升級！核心成分深入毛髮根部，探討問題根源,3850.0,7
7108431,艾瑪絲草本去屑洗髮精400ml(新舊包裝隨機出貨),長效維持頭皮清爽健康環境，減少頭皮屑修護滋潤、舒緩頭皮不適 降低油性堆積阻塞、搔癢感減少頭皮上的粉刺或痘痘生成,3850.0,7
7098330,盛香珍蒟蒻果凍400g-荔枝,夏季消暑聖品,3848.0,74
